,LATITUDE,LONGITUDE
421,62.04206,129.75842
422,62.03299,129.74928
423,60.57183,121.99996
424,60.57212,122.13551
425,60.57183,122.11102
426,60.57185,122.10661
427,60.57198,122.09856
428,60.57101,122.03907
429,60.57112,122.03182
430,60.568,121.93176
431,60.56796,121.88065
432,60.56783,121.87926
433,60.56806,121.87191
434,60.56918,121.79507
435,60.56942,121.7831
436,60.56933,121.78406
437,60.56937,121.76183
438,60.56976,121.75252
439,60.5704,121.74308
440,60.57587,121.70689
441,60.58318,121.68252
442,60.58344,121.68196
443,60.58425,121.67953
444,60.59653,121.65456
445,60.60165,121.64576
446,60.61357,121.62297
447,60.62705,121.58408
448,60.62684,121.58471
449,60.62837,121.57852
450,60.62737,121.58305
451,60.63288,121.55743
452,62.03654,129.72195
453,62.03451,129.72868
454,63.28296,118.31838
455,63.2845,118.33664
456,63.28083,118.34272
457,63.28057,118.34288
458,63.28301,118.35065
459,63.28454,118.40852
460,63.29066,118.40878
461,63.29386,118.4092
462,63.28374,118.34958
463,63.29919,118.43103
464,63.3067,118.43292
465,63.28424,118.34933
466,63.28425,118.34911
467,63.28385,118.34941
468,62.03489,129.72697
469,62.04366,129.72289
470,62.04633,129.72952
471,62.049,129.73547
472,62.05414,129.73382
473,62.0504,129.73496
474,62.04646,129.72878
475,62.04294,129.72533
476,62.04359,129.72326
477,62.04388,129.72282
478,62.02653,129.69756
479,62.02682,129.69803
480,62.02636,129.69815
481,62.02765,129.70143
482,62.02726,129.69876
483,60.74466,114.92396
484,60.72728,114.92668
485,60.72626,114.92674
486,60.58317,121.68248
487,60.63092,121.56709
488,62.03405,129.7281
489,63.29384,118.40915
490,63.28959,118.37894
491,63.28179,118.35325
492,62.03371,129.72444
493,60.7446,114.92408
494,60.74095,114.92279
495,60.72651,114.92689
496,60.72262,114.92689
497,60.72292,114.92685
498,60.72202,114.92441
499,60.72208,114.92414
500,60.7403,114.92336
501,60.74471,114.92414
502,61.97725,132.41847
503,61.97154,132.38243
504,61.96553,132.31152
505,61.96627,132.22136
506,61.95268,132.08446
507,61.97054,131.97768
508,61.96726,131.99564
509,61.9987,131.8741
510,61.99876,131.87405
511,62.03895,131.71405
512,62.0564,131.67319
513,62.05642,131.67314
514,62.09224,131.38963
515,62.13119,131.23262
516,62.14635,131.1576
517,62.14757,131.12476
518,62.15541,130.9623
519,62.1579,130.89648
520,61.97131,129.92719
521,61.95435,129.90147
522,61.9387,129.90372
523,61.96425,129.92061
524,61.96544,129.92278
525,62.04087,129.7415
526,62.04821,129.73961
527,62.05578,129.74052
528,62.05528,129.7404
529,62.05967,129.74098
530,62.06298,129.74144
531,62.08174,129.742
532,62.08421,129.72523
533,62.08352,129.72508
534,62.08374,129.7252
535,62.08892,129.71072
536,62.09113,129.70761
537,62.09087,129.70724
538,62.08993,129.7068
539,62.08779,129.72298
540,62.08913,129.71516
541,62.08755,129.7196
542,62.08631,129.74167
543,62.08378,129.74162
544,62.0805,129.74173
545,62.07687,129.74179
546,62.06153,129.74072
547,62.05909,129.74054
548,62.05315,129.73956
549,62.05528,129.73991
550,62.04981,129.71912
551,62.04751,129.73322
552,62.049,129.75146
553,62.04883,129.75932
554,62.04973,129.75838
555,60.7247,114.99501
556,60.72542,114.99976
557,60.72558,114.99974
558,62.04019,129.74873
559,62.03747,129.76195
560,62.02942,129.75575
561,62.02922,129.7546
562,63.35518,140.0592
563,63.37005,140.12018
564,63.37844,140.18446
565,63.41246,140.35493
566,63.4308,140.43349
567,63.43273,140.52031
568,63.43884,140.61671
569,63.43889,140.63623
570,63.45499,140.6992
571,62.04975,129.72055
572,60.72468,114.99503
573,63.65152,140.93785
574,63.71914,140.9115
575,63.7673,141.00174
576,63.78081,141.00243
577,63.97669,141.1027
578,63.97946,141.10053
579,63.99528,141.09148
580,64.10696,141.08153
581,64.12506,141.17279
582,64.18024,141.42805
583,64.20404,141.45029
584,64.22218,141.47528
585,64.22401,141.47658
586,70.00078,135.58302
587,71.34397,114.74068
588,62.04196,129.7554
589,62.04378,129.75522
590,62.05385,129.7503
591,62.04914,129.76076
592,62.02908,129.70464
593,62.03274,129.62334
594,62.03255,129.62343
595,61.97849,129.66994
596,62.0491,129.75446
597,62.01346,129.68343
598,61.97558,129.66548
599,61.97572,129.90987
600,61.98554,129.90685
601,62.02755,129.76214
602,62.0288,129.74993
603,62.0303,129.74083
604,62.03069,129.74031
605,62.02781,129.73566
606,62.04117,129.72205
607,62.04419,129.72215
608,62.04253,129.72653
609,62.04272,129.72617
610,62.03777,129.73484
611,62.03548,129.73969
612,62.03498,129.75812
613,62.03616,129.75745
614,62.03776,129.75616
615,62.03643,129.75923
616,62.03447,129.75789
617,62.02552,129.71931
618,62.03635,129.72343
619,62.04133,129.72205
620,62.05639,129.72105
621,62.05231,129.72244
622,62.04924,129.7251
623,62.03029,129.71646
624,62.02728,129.7191
625,62.02695,129.7199
626,62.02557,129.72015
627,62.13176,129.76192
628,62.12454,129.80132
629,62.11784,129.79971
630,62.11491,129.80869
631,62.09115,129.79589
632,62.09116,129.79588
633,62.06703,129.79391
634,62.06558,129.80605
635,62.06865,129.81063
636,62.06869,129.81046
637,62.06743,129.81325
638,62.05716,129.82521
639,62.06502,129.81992
640,62.02839,129.73628
641,62.03241,129.73656
642,62.03398,129.74113
643,62.03792,129.7546
644,62.03524,129.75845
645,62.03029,129.71674
646,62.04466,129.72502
647,62.03583,129.72467
648,62.06669,129.79326
649,62.06868,129.81038
650,62.06874,129.8108
651,62.0675,129.8125
652,62.06214,129.82145
653,62.05844,129.82414
654,62.05719,129.8252
655,62.06418,129.8208
656,62.06866,129.8104
657,62.06602,129.81845
658,62.06537,129.81937
659,62.06466,129.82059
660,62.05947,129.82356
661,62.05892,129.82343
662,62.05592,129.82635
663,62.05753,129.82503
664,62.05713,129.82525
665,62.06593,129.81886
666,62.06086,129.82185
667,62.06418,129.82082
668,62.0675,129.81342
669,62.06853,129.79347
670,62.07462,129.79654
671,62.08226,129.79747
672,62.07647,129.79752
673,62.06742,129.79682
674,62.06541,129.80574
675,62.06753,129.81299
676,62.06754,129.81293
677,62.06847,129.81097
678,62.06744,129.81601
679,62.06871,129.81052
680,62.03337,129.75124
681,62.03318,129.74995
682,60.57182,121.99774
683,60.57185,121.99926
684,60.57197,122.0845
685,60.57204,122.08456
686,60.57192,122.09954
687,60.57219,122.13525
688,60.57205,122.13544
689,60.57214,122.13535
690,60.57252,122.07724
691,60.57188,122.00563
692,60.57175,122.00132
693,60.56847,121.9386
694,60.56849,121.93866
695,60.56788,121.88008
696,60.56795,121.87473
697,60.56854,121.85909
698,60.56868,121.85461
699,60.56888,121.84764
700,60.56941,121.81152
701,60.56935,121.78653
702,60.58317,121.6825
703,60.58357,121.6814
704,60.58612,121.67473
705,60.58835,121.66933
706,60.59453,121.65693
707,60.59524,121.65622
708,60.59106,121.66253
709,60.60918,121.63246
710,60.61966,121.6077
711,60.636,121.53873
712,60.63764,121.52981
713,62.03643,129.72337
714,62.03422,129.72772
715,63.283,118.30292
716,63.28284,118.30312
717,63.28164,118.33615
718,63.28402,118.33962
719,63.28406,118.34986
720,63.28405,118.3494
721,63.30673,118.43294
722,63.30209,118.4351
723,63.28427,118.34937
724,63.28379,118.34951
725,63.28387,118.3494
726,62.04229,129.72237
727,62.04824,129.73529
728,62.0531,129.73413
729,62.05509,129.73383
730,62.04667,129.72945
731,62.04359,129.72327
732,62.04156,129.72203
733,62.03472,129.71731
734,62.03457,129.71698
735,62.02714,129.70014
736,62.03966,129.72878
737,62.03964,129.72874
738,60.74463,114.92389
739,60.7457,114.92851
740,60.72734,114.92668
741,60.72697,114.93203
742,60.57258,122.07813
743,60.568,121.87477
744,63.28292,118.30294
745,63.283,118.34041
746,63.28478,118.33922
747,63.2934,118.4056
748,63.30623,118.43102
749,62.04527,129.72637
750,62.04811,129.73439
751,62.03858,129.72362
752,62.03774,129.72438
753,62.0429,129.72551
754,62.04285,129.72556
755,60.74469,114.92388
756,60.72644,114.92694
757,60.72596,114.92679
758,60.72199,114.9264
759,60.72263,114.92692
760,60.72294,114.92622
761,60.72311,114.92611
762,60.72288,114.9269
763,60.72286,114.92698
764,60.72243,114.92711
765,60.72188,114.92562
766,60.72174,114.92433
767,60.72217,114.92426
768,60.72664,114.92902
769,60.73003,114.92657
770,60.74377,114.92441
771,60.74473,114.9238
772,60.74475,114.92379
773,60.74473,114.92379
774,60.7447,114.92407
775,62.0632,129.71025
776,62.06295,129.74277
777,61.97871,132.42522
778,61.97615,132.41241
779,61.96701,132.36456
780,61.96517,132.33833
781,61.95442,132.12192
782,61.9558,132.07417
783,61.95576,132.0742
784,61.98762,131.91911
785,61.99875,131.87401
786,62.00886,131.7626
787,62.03895,131.71413
788,62.03895,131.7141
789,62.07905,131.50038
790,62.09222,131.40556
791,62.09221,131.38968
792,62.09215,131.38967
793,62.13759,131.19508
794,62.1488,131.00417
795,62.14861,130.99872
796,62.1551,130.96525
797,62.16731,130.77065
798,62.17146,130.74654
799,62.17738,130.73628
800,62.18241,130.65887
801,62.18097,130.64814
802,61.93715,129.90395
803,61.96355,129.9187
804,61.97107,129.92757
805,61.97121,129.92792
806,62.04038,129.74219
807,62.04792,129.73962
808,62.04907,129.73964
809,62.05146,129.74013
810,62.05532,129.74044
811,62.05165,129.7401
812,62.05957,129.74107
813,62.06807,129.74184
814,62.07031,129.74217
815,62.0712,129.74214
816,62.08408,129.742
817,62.08577,129.7358
818,62.08416,129.7351
819,62.08407,129.73461
820,62.08354,129.72981
821,62.08804,129.71797
822,62.08933,129.71224
823,62.08865,129.71
824,62.09206,129.70763
825,62.09218,129.70786
826,62.09146,129.70772
827,62.08946,129.71371
828,62.08945,129.71371
829,62.08746,129.72331
830,62.0877,129.7207
831,62.08357,129.73215
832,62.08521,129.74165
833,62.08273,129.7417
834,62.07855,129.74174
835,62.0711,129.74187
836,62.06357,129.74057
837,62.06383,129.74085
838,62.06125,129.74074
839,62.06081,129.74074
840,62.0581,129.74021
841,62.05562,129.73996
842,62.05175,129.73944
843,62.04505,129.74011
844,62.04283,129.74141
845,62.04289,129.74145
846,62.04301,129.74112
847,62.04178,129.7407
848,62.04703,129.72923
849,62.04712,129.73182
850,62.047,129.72926
851,62.04756,129.73319
852,62.04824,129.73555
853,62.04868,129.73883
854,62.04912,129.75455
855,62.04902,129.75705
856,62.04931,129.75973
857,60.72483,114.9918
858,60.7255,114.99975
859,62.0401,129.74821
860,62.03172,129.76118
861,62.02952,129.7587
862,63.33456,140.00511
863,63.34755,140.03694
864,63.34378,140.02527
865,63.36383,140.09145
866,63.3638,140.09143
867,63.40851,140.33956
868,63.41252,140.3549
869,63.41006,140.34752
870,63.4327,140.5202
871,63.43882,140.61674
872,63.44674,140.69357
873,63.4707,140.69945
874,63.49813,140.7025
875,62.03907,129.75452
876,63.39207,140.26887
877,63.38756,140.24073
878,63.53385,140.73743
879,63.60012,140.9076
880,63.7074,140.90634
881,63.71266,140.90857
882,63.75657,140.94591
883,63.7566,140.9459
884,63.76172,140.96175
885,63.76423,140.97322
886,63.76658,140.98071
887,63.77136,141.00228
888,63.76331,140.99807
889,63.93816,141.13701
890,63.95223,141.12871
891,63.96915,141.11836
892,63.9692,141.11836
893,63.96952,141.11803
894,63.97162,141.11224
895,63.97085,141.11386
896,63.98036,141.09992
897,63.98779,141.0977
898,63.99157,141.09521
899,63.99158,141.0952
900,64.10473,141.07856
901,64.10695,141.08154
902,64.12033,141.14986
903,64.21174,141.45741
904,64.21585,141.46394
905,64.22346,141.47584
906,64.22345,141.47581
907,64.22665,141.48354
908,64.24643,141.50845
909,64.27611,141.6144
910,64.27475,141.60207
911,69.99966,135.5672
912,62.16991,129.8504
913,62.06629,129.818
914,62.05676,129.82588
915,62.03068,129.74042
916,62.06405,129.8209
917,62.05753,129.82501
918,62.0332,129.75049
919,60.57185,121.99775
920,60.57218,122.09052
921,60.57187,122.09954
922,60.56939,121.78479
923,60.58339,121.68196
924,60.59901,121.64965
925,60.61601,121.61736
926,62.02283,129.69323
927,63.28486,118.40987
928,63.30606,118.43866
929,60.74029,114.9233
930,61.95905,132.0347
931,62.13438,131.21843
932,62.13584,131.20883
933,62.05585,129.74055
934,62.05962,129.74107
935,62.09205,129.7076
936,62.09105,129.7075
937,62.08884,129.71043
938,62.08955,129.71408
939,62.0863,129.74167
940,62.04024,129.74878
941,62.02951,129.75522
942,63.33456,140.00513
943,61.96124,132.01457
944,61.9662,129.92358
945,63.76708,140.9863
946,63.76694,140.98628
947,63.77134,141.00226
948,64.0412,141.06213
949,64.21594,141.46386
950,70.0017,135.59018
951,60.60651,121.63787
952,62.16082,130.84892
953,61.95321,129.9011
954,62.0713,129.74216
955,62.08957,129.71403
956,70.00146,135.5603
957,62.04154,129.74193
958,62.07715,129.74217
959,71.42297,114.50164
960,71.41918,114.50854
961,71.41245,114.52694
962,71.41277,114.52577
963,71.40153,114.56382
964,71.41201,114.52808
965,71.40887,114.53797
966,71.40043,114.58696
967,71.41842,114.51038
968,71.41809,114.51153
969,71.40133,114.57164
970,71.40025,114.59518
971,71.40053,114.59844
972,71.40169,114.60596
973,71.40155,114.60915
974,71.40152,114.60919
975,71.40155,114.60918
976,71.40135,114.61106
977,71.40053,114.61722
978,71.39927,114.64341
979,71.39891,114.67434
980,71.39296,114.70374
981,71.39296,114.70371
982,71.38933,114.7027
983,71.38663,114.70494
984,71.37452,114.70391
985,71.39226,114.70304
986,71.38249,114.7097
987,71.36721,114.70136
988,71.36658,114.70193
989,71.3644,114.70376
990,71.3628,114.70599
991,71.36306,114.70543
992,71.35427,114.71238
993,71.35394,114.71225
994,71.34666,114.70694
995,71.34612,114.70848
996,71.34456,114.72137
997,71.34414,114.72458
998,71.34518,114.77511
999,71.34531,114.7874
1000,71.34567,114.79191
1001,71.35047,114.82704
1002,71.3587,114.89419
1003,71.35996,114.90623
1004,71.3599,114.90574
1005,62.03974,129.74188
1006,62.03468,129.74827
1007,62.03664,129.75358
1008,71.34749,114.80256
1009,62.04089,129.75552
1010,62.04224,129.75517
1011,62.04904,129.7549
1012,62.04911,129.75498
1013,62.04366,129.73695
1014,62.04023,129.73004
1015,62.03243,129.62389
1016,62.02054,129.67269
1017,61.89648,129.90898
1018,62.03401,129.62358
1019,62.02686,129.65205
1020,62.00274,129.77656
1021,62.02595,129.76837
1022,62.04018,129.72137
1023,71.40893,114.53792
1024,71.40887,114.53803
1025,71.40018,114.59522
1026,71.39964,114.62979
1027,71.39953,114.64838
1028,71.39939,114.6463
1029,71.39972,114.66
1030,71.39194,114.70289
1031,71.39866,114.6369
1032,71.39978,114.66326
1033,71.38351,114.70801
1034,71.3804,114.71048
1035,71.3641,114.70401
1036,71.36415,114.70403
1037,71.36054,114.71206
1038,71.35805,114.71143
1039,71.35639,114.713
1040,71.35494,114.71272
1041,71.35494,114.71274
1042,71.35252,114.71143
1043,71.35089,114.71033
1044,71.353,114.71176
1045,71.34849,114.70682
1046,71.34644,114.70722
1047,71.34395,114.73791
1048,71.34416,114.75033
1049,71.34419,114.75036
1050,71.34384,114.76584
1051,71.34829,114.8058
1052,71.34814,114.80755
1053,71.35327,114.83446
1054,71.35817,114.8788
1055,71.35933,114.88896
1056,71.36025,114.90703
1057,62.03997,129.74197
1058,71.34412,114.75143
1059,71.34489,114.77213
1060,71.34551,114.79123
1061,71.35365,114.83666
1062,71.35409,114.83916
1063,71.35582,114.85709
1064,62.042,129.75536
1065,62.04174,129.75594
1066,62.0493,129.75433
1067,62.05486,129.75439
1068,62.05415,129.75006
1069,62.05089,129.75404
1070,62.04893,129.75745
1071,62.04912,129.76016
1072,62.04916,129.76093
1073,62.04904,129.7598
1074,62.0437,129.73701
1075,62.04375,129.73674
1076,62.02907,129.70464
1077,62.02908,129.70462
1078,62.02454,129.69495
1079,62.01889,129.68837
1080,62.01843,129.68788
1081,62.01908,129.68861
1082,62.01792,129.6879
1083,62.02073,129.69125
1084,62.0178,129.68846
1085,62.02337,129.69359
1086,62.03476,129.71765
1087,62.04111,129.73208
1088,62.04492,129.74846
1089,62.04491,129.74844
1090,62.02815,129.7363
1091,62.02826,129.73631
1092,62.02631,129.73477
1093,62.02611,129.73428
1094,62.0262,129.735
1095,62.02618,129.73497
1096,62.02609,129.73452
1097,62.0321,129.62323
1098,62.03396,129.62695
1099,62.03392,129.62695
1100,62.02693,129.63469
1101,62.01527,129.68459
1102,61.99406,129.68631
1103,61.98721,129.68098
1104,61.97853,129.66994
1105,61.97358,129.66645
1106,62.54551,113.98045
1107,62.05523,129.75437
1108,62.01841,129.68776
1109,62.04462,129.7411
1110,62.02607,129.73449
1111,62.03259,129.62315
1112,62.03294,129.62373
1113,61.98208,129.67185
1114,61.9041,129.91858
1115,61.95035,129.90038
1116,61.95033,129.90036
1117,61.98574,129.90591
1118,61.99974,129.81552
1119,61.99508,129.80301
1120,62.0248,129.77055
1121,62.02893,129.7497
1122,62.03054,129.74213
1123,62.0302,129.74176
1124,62.03118,129.74084
1125,62.03054,129.74028
1126,62.02786,129.73566
1127,62.03522,129.7307
1128,62.03872,129.72362
1129,62.04275,129.72695
1130,62.04226,129.72717
1131,62.04061,129.75558
1132,62.04034,129.75581
1133,62.03766,129.75583
1134,62.02545,129.71936
1135,62.02815,129.71661
1136,62.04986,129.72502
1137,62.06249,129.71606
1138,62.02562,129.71883
1139,62.10946,129.72639
1140,62.05821,129.82434
1141,62.02698,129.71992
1142,62.02727,129.71914
1143,62.06359,129.82123
1144,63.2817,118.35385
1145,62.09116,129.79586
1146,62.0644,129.82126
1147,62.05948,129.8231
1148,60.57182,121.99964
